,Unnamed: 0,Date_Posted,Comment,Username,Upvotes,date_retrieved,article_name,link,sections,word_count,character_count,link_count,emoji_count,hashtag_count,mention_count,polarity_pos,polarity_neg,polarity_neu,polarity_compound
33,33,2022-04-03 16:42:38.237784,"I don't know.  Ya gotta figure that some of the alums learned something from life, even if they didn't at Oberlin.  By the time they get to the age where they can write checks that matter, this might not look so good.  Ya gotta  hope!",James Witschy,2.0,04-03-2022,oberlin-college-loses-appeal-ohio-gibsons-bakery-v-woke-pc-cancel-culture-crt-critical-race-theory-libel-emotional-distress-racial-profiling-higher-education,https://www.wsj.com/articles/oberlin-college-loses-appeal-ohio-gibsons-bakery-v-woke-pc-cancel-culture-crt-critical-race-theory-libel-emotional-distress-racial-profiling-higher-education-11648829090?mod=hp_trending_now_opn_pos1,https://www.wsj.com/?mod=nav_top_section,45,234,0,3,0,,0.164,0.0,0.836,0.7925
34,34,2022-04-03 16:42:38.237784,"I would be so mad that school administrators have ruined the value of my Oberlin degree, that they would never receive a dime.",Jim Walsh,,04-03-2022,oberlin-college-loses-appeal-ohio-gibsons-bakery-v-woke-pc-cancel-culture-crt-critical-race-theory-libel-emotional-distress-racial-profiling-higher-education,https://www.wsj.com/articles/oberlin-college-loses-appeal-ohio-gibsons-bakery-v-woke-pc-cancel-culture-crt-critical-race-theory-libel-emotional-distress-racial-profiling-higher-education-11648829090?mod=hp_trending_now_opn_pos1,https://www.wsj.com/?mod=nav_top_section,23,126,0,0,0,,0.087,0.261,0.652,-0.7019
35,35,2022-04-03 15:42:38.237784,"""Friend-of-the-court brief""? Since when did The WSJ ever dumb down it's language for anyone? Amicus brief. Please.",PETER FERRER,2.0,04-03-2022,oberlin-college-loses-appeal-ohio-gibsons-bakery-v-woke-pc-cancel-culture-crt-critical-race-theory-libel-emotional-distress-racial-profiling-higher-education,https://www.wsj.com/articles/oberlin-college-loses-appeal-ohio-gibsons-bakery-v-woke-pc-cancel-culture-crt-critical-race-theory-libel-emotional-distress-racial-profiling-higher-education-11648829090?mod=hp_trending_now_opn_pos1,https://www.wsj.com/?mod=nav_top_section,17,114,0,8,0,,0.11,0.175,0.716,-0.3313
36,36,2022-04-03 18:42:38.237784,"""Friend of the court"" has been used for a very long time.",Charles Pluckhahn,,04-03-2022,oberlin-college-loses-appeal-ohio-gibsons-bakery-v-woke-pc-cancel-culture-crt-critical-race-theory-libel-emotional-distress-racial-profiling-higher-education,https://www.wsj.com/articles/oberlin-college-loses-appeal-ohio-gibsons-bakery-v-woke-pc-cancel-culture-crt-critical-race-theory-libel-emotional-distress-racial-profiling-higher-education-11648829090?mod=hp_trending_now_opn_pos1,https://www.wsj.com/?mod=nav_top_section,12,57,0,2,0,,0.242,0.0,0.758,0.4939
37,37,2022-04-03 16:42:38.237784,"At the risk of being a bit off-topic, if you have looked at some of the ""fashion"" suggestions from the <em>Off Duty </em>section, you have to think the readership is not what I used to think it was.  Translating may be a virtual necessity.",James Witschy,1.0,04-03-2022,oberlin-college-loses-appeal-ohio-gibsons-bakery-v-woke-pc-cancel-culture-crt-critical-race-theory-libel-emotional-distress-racial-profiling-higher-education,https://www.wsj.com/articles/oberlin-college-loses-appeal-ohio-gibsons-bakery-v-woke-pc-cancel-culture-crt-critical-race-theory-libel-emotional-distress-racial-profiling-higher-education-11648829090?mod=hp_trending_now_opn_pos1,https://www.wsj.com/?mod=nav_top_section,44,239,0,8,0,,0.0,0.05,0.95,-0.2732
38,38,2022-04-03 15:42:38.237784,The Oberlin case has a lot in common with Jussie Smollett and Will Smith. Here are three examples of Blacks engaging in criminal and wrongful conduct. All three were highly publicized by the liberal media who irresponsibly tried to protect the wrongdoers only because they were Black.,ROBERT FEINBERG,11.0,04-03-2022,oberlin-college-loses-appeal-ohio-gibsons-bakery-v-woke-pc-cancel-culture-crt-critical-race-theory-libel-emotional-distress-racial-profiling-higher-education,https://www.wsj.com/articles/oberlin-college-loses-appeal-ohio-gibsons-bakery-v-woke-pc-cancel-culture-crt-critical-race-theory-libel-emotional-distress-racial-profiling-higher-education-11648829090?mod=hp_trending_now_opn_pos1,https://www.wsj.com/?mod=nav_top_section,47,284,0,0,0,,0.097,0.066,0.837,0.1531
39,39,2022-04-03 15:42:38.237784,The obvious truth. I'm pleased but surprised they published it.,Chris Marks,2.0,04-03-2022,oberlin-college-loses-appeal-ohio-gibsons-bakery-v-woke-pc-cancel-culture-crt-critical-race-theory-libel-emotional-distress-racial-profiling-higher-education,https://www.wsj.com/articles/oberlin-college-loses-appeal-ohio-gibsons-bakery-v-woke-pc-cancel-culture-crt-critical-race-theory-libel-emotional-distress-racial-profiling-higher-education-11648829090?mod=hp_trending_now_opn_pos1,https://www.wsj.com/?mod=nav_top_section,10,63,0,1,0,,0.459,0.0,0.541,0.6059
40,40,2022-04-03 15:42:38.237784,"Living near Oberlin College, I know that the college and the city itself are about as liberal and progressive as you can get.   As someone has said in an earlier comment, their music programs are excellent, but as a conservative, I can't imagine encouraging my child to attend Oberlin, (Especially with their high tuition cost!) to be indoctrinated in in ""Wokeism"" and obtain one their ""Special Studies"" degrees!

Gibson's Bakery is a a highly respected family business that makes excellent baked goods and has been part of the Oberlin community for many,  many years.  Unlike large businesses such as the big box stores that include shoplifting costs in their prices, as a small family business, shoplifting can have a major effect on their bottom line. so they were within their rights to try and catch the shoplifter and prosecute.  It didn't matter that it was a POC and it wasn't  a racial issue.   While the students had the right to protest as they see fit, the college was wrong to join in and support the protest and now must pay the price for their involvement.

The sad thing that was not included in the article is that both Allyn Gibson and ""Grandpa"" Gibson have both died prior to this ruling.   Allyn died due to cancer and Grandpa died recently at an advanced age.   Based on Ohio law, the local Judge had already reduced the award to around $25 M, but it still will be a ""hit: on Oberlin College's finances..",BRUCE BARDEN,7.0,04-03-2022,oberlin-college-loses-appeal-ohio-gibsons-bakery-v-woke-pc-cancel-culture-crt-critical-race-theory-libel-emotional-distress-racial-profiling-higher-education,https://www.wsj.com/articles/oberlin-college-loses-appeal-ohio-gibsons-bakery-v-woke-pc-cancel-culture-crt-critical-race-theory-libel-emotional-distress-racial-profiling-higher-education-11648829090?mod=hp_trending_now_opn_pos1,https://www.wsj.com/?mod=nav_top_section,250,1425,0,18,0,,0.109,0.156,0.735,-0.9303
41,41,2022-04-03 14:42:38.237784,"College administrators are now hired based on degree of wokeness, which is usually inversely related to the degree of critical thinking ability.",Victoria Szerko,15.0,04-03-2022,oberlin-college-loses-appeal-ohio-gibsons-bakery-v-woke-pc-cancel-culture-crt-critical-race-theory-libel-emotional-distress-racial-profiling-higher-education,https://www.wsj.com/articles/oberlin-college-loses-appeal-ohio-gibsons-bakery-v-woke-pc-cancel-culture-crt-critical-race-theory-libel-emotional-distress-racial-profiling-higher-education-11648829090?mod=hp_trending_now_opn_pos1,https://www.wsj.com/?mod=nav_top_section,22,144,0,0,0,,0.093,0.093,0.813,0.0
42,42,2022-04-03 16:42:38.237784,"Yes, but I suspect that they are quite adept at ""wishful"" thinking.",James Witschy,,04-03-2022,oberlin-college-loses-appeal-ohio-gibsons-bakery-v-woke-pc-cancel-culture-crt-critical-race-theory-libel-emotional-distress-racial-profiling-higher-education,https://www.wsj.com/articles/oberlin-college-loses-appeal-ohio-gibsons-bakery-v-woke-pc-cancel-culture-crt-critical-race-theory-libel-emotional-distress-racial-profiling-higher-education-11648829090?mod=hp_trending_now_opn_pos1,https://www.wsj.com/?mod=nav_top_section,12,67,0,2,0,,0.136,0.205,0.659,-0.2382
43,43,2022-04-03 14:42:38.237784,"It is an outrage for the students to pay the insane amount of money for their ""education"" only to be weaponized by the school ideological activists to smear and attack the store unjustly.",C Wung,6.0,04-03-2022,oberlin-college-loses-appeal-ohio-gibsons-bakery-v-woke-pc-cancel-culture-crt-critical-race-theory-libel-emotional-distress-racial-profiling-higher-education,https://www.wsj.com/articles/oberlin-college-loses-appeal-ohio-gibsons-bakery-v-woke-pc-cancel-culture-crt-critical-race-theory-libel-emotional-distress-racial-profiling-higher-education-11648829090?mod=hp_trending_now_opn_pos1,https://www.wsj.com/?mod=nav_top_section,33,187,0,2,0,,0.0,0.317,0.683,-0.9001
44,44,2022-04-03 14:42:38.237784,"You'd think someone at the university would have considered a thoughtful and sensible way to de-escalate and end this situation.  It makes me have very little faith in the admin. and teachers in higher education-- well, at least at this institution.  At this point in time, I will not be encouraging any of my students to apply to Oberlin.",Deirdre Higgins,10.0,04-03-2022,oberlin-college-loses-appeal-ohio-gibsons-bakery-v-woke-pc-cancel-culture-crt-critical-race-theory-libel-emotional-distress-racial-profiling-higher-education,https://www.wsj.com/articles/oberlin-college-loses-appeal-ohio-gibsons-bakery-v-woke-pc-cancel-culture-crt-critical-race-theory-libel-emotional-distress-racial-profiling-higher-education-11648829090?mod=hp_trending_now_opn_pos1,https://www.wsj.com/?mod=nav_top_section,59,339,0,4,0,,0.118,0.044,0.838,0.5732
45,45,2022-04-03 14:42:38.237784,Well deserved whack to the bully's nose.,Patrick Gray,9.0,04-03-2022,oberlin-college-loses-appeal-ohio-gibsons-bakery-v-woke-pc-cancel-culture-crt-critical-race-theory-libel-emotional-distress-racial-profiling-higher-education,https://www.wsj.com/articles/oberlin-college-loses-appeal-ohio-gibsons-bakery-v-woke-pc-cancel-culture-crt-critical-race-theory-libel-emotional-distress-racial-profiling-higher-education-11648829090?mod=hp_trending_now_opn_pos1,https://www.wsj.com/?mod=nav_top_section,7,40,0,1,0,,0.259,0.0,0.741,0.2732
46,46,2022-04-03 14:42:38.237784,"maybe another lesson learned for Oberland College? just leave an Oberland Credit card for the Gibson Bakery when your students steal things from the Bakery - there PROBLEM SOLVED!  and if it is underaged students that want to steal Alcohol, just have your astute Professors swing by and buy/steal it for them!  just show some school ID.",Jay Kay,8.0,04-03-2022,oberlin-college-loses-appeal-ohio-gibsons-bakery-v-woke-pc-cancel-culture-crt-critical-race-theory-libel-emotional-distress-racial-profiling-higher-education,https://www.wsj.com/articles/oberlin-college-loses-appeal-ohio-gibsons-bakery-v-woke-pc-cancel-culture-crt-critical-race-theory-libel-emotional-distress-racial-profiling-higher-education-11648829090?mod=hp_trending_now_opn_pos1,https://www.wsj.com/?mod=nav_top_section,57,336,0,5,0,,0.1,0.172,0.728,-0.7081
47,47,2022-04-03 18:43:38.237784,"One thing is certain: No ""progressive"" ever learned a lesson. Oberlin will never learn from this.",Charles Pluckhahn,,04-03-2022,oberlin-college-loses-appeal-ohio-gibsons-bakery-v-woke-pc-cancel-culture-crt-critical-race-theory-libel-emotional-distress-racial-profiling-higher-education,https://www.wsj.com/articles/oberlin-college-loses-appeal-ohio-gibsons-bakery-v-woke-pc-cancel-culture-crt-critical-race-theory-libel-emotional-distress-racial-profiling-higher-education-11648829090?mod=hp_trending_now_opn_pos1,https://www.wsj.com/?mod=nav_top_section,16,97,0,3,0,,0.121,0.127,0.751,-0.0258
48,48,2022-04-03 14:42:38.237784,Oberlin might appeal to the Ohio Supreme Court. It ain't over till the fat judges sing.,david schmidt,3.0,04-03-2022,oberlin-college-loses-appeal-ohio-gibsons-bakery-v-woke-pc-cancel-culture-crt-critical-race-theory-libel-emotional-distress-racial-profiling-higher-education,https://www.wsj.com/articles/oberlin-college-loses-appeal-ohio-gibsons-bakery-v-woke-pc-cancel-culture-crt-critical-race-theory-libel-emotional-distress-racial-profiling-higher-education-11648829090?mod=hp_trending_now_opn_pos1,https://www.wsj.com/?mod=nav_top_section,16,87,0,1,0,,0.194,0.0,0.806,0.5574
49,49,2022-04-03 18:44:38.237784,"Oberlin will lose there, if that court even hears their appeal.",Charles Pluckhahn,,04-03-2022,oberlin-college-loses-appeal-ohio-gibsons-bakery-v-woke-pc-cancel-culture-crt-critical-race-theory-libel-emotional-distress-racial-profiling-higher-education,https://www.wsj.com/articles/oberlin-college-loses-appeal-ohio-gibsons-bakery-v-woke-pc-cancel-culture-crt-critical-race-theory-libel-emotional-distress-racial-profiling-higher-education-11648829090?mod=hp_trending_now_opn_pos1,https://www.wsj.com/?mod=nav_top_section,11,63,0,0,0,,0.0,0.213,0.787,-0.4019
50,50,2022-04-03 14:42:38.237784,"""Oberlin College Loses Its Appeal""  
Actually, this school has become an even bigger magnet for the progressive left where they can bathe in extremist ideology without fear of debate or common sense.  A good friend of mine is shelling out $60k a year so his daughter can become even more indoctrinated into the collective.  The sole reason she went there is the leftist bent.",J Miller,5.0,04-03-2022,oberlin-college-loses-appeal-ohio-gibsons-bakery-v-woke-pc-cancel-culture-crt-critical-race-theory-libel-emotional-distress-racial-profiling-higher-education,https://www.wsj.com/articles/oberlin-college-loses-appeal-ohio-gibsons-bakery-v-woke-pc-cancel-culture-crt-critical-race-theory-libel-emotional-distress-racial-profiling-higher-education-11648829090?mod=hp_trending_now_opn_pos1,https://www.wsj.com/?mod=nav_top_section,64,375,0,3,0,,0.125,0.057,0.818,0.6942
51,51,2022-04-03 14:42:38.237784,Boy do narcissists hate it when they are forced to reap what they have sown.  Who the hell sends their kids to these schools?,Joseph Joyce-McMahon,7.0,04-03-2022,oberlin-college-loses-appeal-ohio-gibsons-bakery-v-woke-pc-cancel-culture-crt-critical-race-theory-libel-emotional-distress-racial-profiling-higher-education,https://www.wsj.com/articles/oberlin-college-loses-appeal-ohio-gibsons-bakery-v-woke-pc-cancel-culture-crt-critical-race-theory-libel-emotional-distress-racial-profiling-higher-education-11648829090?mod=hp_trending_now_opn_pos1,https://www.wsj.com/?mod=nav_top_section,24,125,0,1,0,,0.0,0.35,0.65,-0.9062
0,0,2022-04-03 17:42:38.237784,Permissive parenting is at the root of this. The problem isn't the apps or smart phones.,Brad Meyer,2.0,04-03-2022,tiktok-brain-explained-why-some-kids-seem-hooked-on-social-video-feeds,https://www.wsj.com/articles/tiktok-brain-explained-why-some-kids-seem-hooked-on-social-video-feeds-11648866192?mod=wsjhp_columnists_pos1,https://www.wsj.com/?mod=nav_top_section,16,88,0,1,0,,0.139,0.139,0.722,0.0
1,1,2022-04-03 19:38:38.237784,Great point I was thinking what a society we are in to point blame in all directions except the correct way,Nicholas Flaherty,,04-03-2022,tiktok-brain-explained-why-some-kids-seem-hooked-on-social-video-feeds,https://www.wsj.com/articles/tiktok-brain-explained-why-some-kids-seem-hooked-on-social-video-feeds-11648866192?mod=wsjhp_columnists_pos1,https://www.wsj.com/?mod=nav_top_section,21,107,0,0,0,,0.174,0.102,0.723,0.4019
2,2,2022-04-03 16:42:38.237784,"Is this article paid by Facebook? It mentions all major Facebook competitors, but does not ever mention Instagram or Reels.",Eugene Pivovarov,6.0,04-03-2022,tiktok-brain-explained-why-some-kids-seem-hooked-on-social-video-feeds,https://www.wsj.com/articles/tiktok-brain-explained-why-some-kids-seem-hooked-on-social-video-feeds-11648866192?mod=wsjhp_columnists_pos1,https://www.wsj.com/?mod=nav_top_section,20,123,0,1,0,,0.0,0.0,1.0,0.0
3,3,2022-04-03 12:42:38.237784,"TikTok, Snapchat, Instagram etc are essentially the modern day Philip Morris. I know folks who work at these companies and they believe they are ""changing the world"" while being paid 600k/yr. In reality it's all one massive experiment on the brains of children and the creators themselves will not allow their kids anywhere near it.",Dave Miller,6.0,04-03-2022,tiktok-brain-explained-why-some-kids-seem-hooked-on-social-video-feeds,https://www.wsj.com/articles/tiktok-brain-explained-why-some-kids-seem-hooked-on-social-video-feeds-11648866192?mod=wsjhp_columnists_pos1,https://www.wsj.com/?mod=nav_top_section,55,332,0,4,0,,0.0,0.03,0.97,-0.1695
4,4,2022-04-03 09:42:38.237784,"""Parents and kids can take steps to boost attention""

Learn to play an instrument! &nbsp;Nothing builds the prefrontal cortex--indeed the entire brain--the way studying music does. &nbsp;It's the equivalent of a total body workout--like burpees for the brain.",Julia Healy,13.0,04-03-2022,tiktok-brain-explained-why-some-kids-seem-hooked-on-social-video-feeds,https://www.wsj.com/articles/tiktok-brain-explained-why-some-kids-seem-hooked-on-social-video-feeds-11648866192?mod=wsjhp_columnists_pos1,https://www.wsj.com/?mod=nav_top_section,38,259,0,14,0,,0.133,0.0,0.867,0.6588
5,5,2022-04-03 06:42:38.237784,"I met a woman whose two daughters were valedectorians of their high school classes.  I asked her secret.  ""We never had a TV,"" she said.",Judith Leftin,11.0,04-03-2022,tiktok-brain-explained-why-some-kids-seem-hooked-on-social-video-feeds,https://www.wsj.com/articles/tiktok-brain-explained-why-some-kids-seem-hooked-on-social-video-feeds-11648866192?mod=wsjhp_columnists_pos1,https://www.wsj.com/?mod=nav_top_section,25,136,0,2,0,,0.0,0.0,1.0,0.0
6,6,2022-04-02 19:42:38.237784,"Three things: 

1) put the videos away 

2) more play time ...<span data-openweb-allow-amp=""true"" style=""font-weight: bold; cursor: pointer;"">See more</span>",TOM RYAN,4.0,04-03-2022,tiktok-brain-explained-why-some-kids-seem-hooked-on-social-video-feeds,https://www.wsj.com/articles/tiktok-brain-explained-why-some-kids-seem-hooked-on-social-video-feeds-11648866192?mod=wsjhp_columnists_pos1,https://www.wsj.com/?mod=nav_top_section,18,157,0,22,0,,0.249,0.0,0.751,0.6478
7,7,2022-04-02 19:42:38.237784,"Primate husbandry at it's finest. Those who get caught up in it will make excellent production line laborers, each of their assigned factory task stations measured out in very brief repetitive expenditures of time. The fact that Tik Tok (sound of a clock measuring the work shift?) trains their mind to seek only that brief instant of gratification is utilized in the production line. Unwittingly, the worker at his station will feel the same pleasure at the fulfillment of each station's cycled task. Kind of like those monkeys who were trained to do mechanical exercises by being rewarded with a banana flavored pellet when they flicked the right switch. Electric shocks to their feet when they got it wrong. 
Heck, I don't mind. If you meet these people they fall into the all-too-easily-intrigued classification. Thirty years ago they'd have been the mouth breathers sitting in front of ""Baywatch"" on the television. I've been safe from this fate and in the clear since I was six years old and dad took me to see ""2001 A Space Odyssey"". I sat through the entire thing completely captivated, attention singularly focused for the duration. Imagine how far a tik-tokker would get through that movie. 
Thank you China (and dad)! Building a future labor force is much easier with Tik Tok than it would be if we had to resort to whips and chains or a ""Baywatch"" reboot!.",Cletus Butzin,5.0,04-03-2022,tiktok-brain-explained-why-some-kids-seem-hooked-on-social-video-feeds,https://www.wsj.com/articles/tiktok-brain-explained-why-some-kids-seem-hooked-on-social-video-feeds-11648866192?mod=wsjhp_columnists_pos1,https://www.wsj.com/?mod=nav_top_section,234,1368,0,22,0,,0.13,0.032,0.839,0.9738
8,8,2022-04-02 19:42:38.237784,The kids are bombarded by our friends on Madison Avenue. I'm surprised they have enough bandwidth to think for themselves. So much advertising and spin hits their poor brains.,William Zipprich,2.0,04-03-2022,tiktok-brain-explained-why-some-kids-seem-hooked-on-social-video-feeds,https://www.wsj.com/articles/tiktok-brain-explained-why-some-kids-seem-hooked-on-social-video-feeds-11648866192?mod=wsjhp_columnists_pos1,https://www.wsj.com/?mod=nav_top_section,29,175,0,1,0,,0.147,0.091,0.762,0.2263
9,9,2022-04-02 19:42:38.237784,Madison Avenue? Or west coast and Chinese social media conglomerates?,George Rebovich,,04-03-2022,tiktok-brain-explained-why-some-kids-seem-hooked-on-social-video-feeds,https://www.wsj.com/articles/tiktok-brain-explained-why-some-kids-seem-hooked-on-social-video-feeds-11648866192?mod=wsjhp_columnists_pos1,https://www.wsj.com/?mod=nav_top_section,10,69,0,2,0,,0.0,0.0,1.0,0.0
10,10,2022-04-02 19:42:38.237784,Peer pressure or it’s the cool thing to good probably at the root of their addiction,Martin Kubalanza,,04-03-2022,tiktok-brain-explained-why-some-kids-seem-hooked-on-social-video-feeds,https://www.wsj.com/articles/tiktok-brain-explained-why-some-kids-seem-hooked-on-social-video-feeds-11648866192?mod=wsjhp_columnists_pos1,https://www.wsj.com/?mod=nav_top_section,16,84,0,1,0,,0.255,0.108,0.637,0.4588
11,11,2022-04-03 09:42:38.237784,Have you ever used tiktok? It’s extremely addicting. Many adults including myself have deleted it multiple times because how addicting it is. I know several adults who are addicted to the scroll and can’t put it down even when they know they should. Someone I know said they had an easier time giving up cocaine and cigarettes than they did taking a social media detox for 30 days,Ariel Boyle,4.0,04-03-2022,tiktok-brain-explained-why-some-kids-seem-hooked-on-social-video-feeds,https://www.wsj.com/articles/tiktok-brain-explained-why-some-kids-seem-hooked-on-social-video-feeds-11648866192?mod=wsjhp_columnists_pos1,https://www.wsj.com/?mod=nav_top_section,68,380,0,3,0,,0.076,0.0,0.924,0.6369
12,12,2022-04-02 19:42:38.237784,"Kids these days go right from their phone fixes focusing on nothing but junk, and head straight to the theater to partake in what most well-adjusted people put away during junior high school.

Brains are like computers; garbage in, garbage out.",S. M. Wright,1.0,04-03-2022,tiktok-brain-explained-why-some-kids-seem-hooked-on-social-video-feeds,https://www.wsj.com/articles/tiktok-brain-explained-why-some-kids-seem-hooked-on-social-video-feeds-11648866192?mod=wsjhp_columnists_pos1,https://www.wsj.com/?mod=nav_top_section,41,244,0,2,0,,0.126,0.0,0.874,0.6808
13,13,2022-04-02 19:42:38.237784,"Well, count me as young. 63 years young.&nbsp;

And capable of understanding intellectually that scrolling TikTok is like sifting thru a cesspool of filth that you believe is hiding gold nuggets.&nbsp;

( Maybe its me, I'm not sure why,  [butt] I've never found 325 pounds of Spandex Stuffed Cellulite PROUDLY bouncing in front of a camera to NOT be in fact, quite profoundly sad. )

That said, finding a high speed rush, Vid after Vid is like receiving a payoff without the effort. Its mind numbingly similar to ""happy hour"" or a six pack after work,  just that its in real-time and requires no cost, (cough), no bottle opener or bothersome trip to the store or bar...

Like Happy Hour, Scrolling TikTok all ones problems have no choice [butt] to step aside and NOT be solved or considered for yet another day...

To my 63 year old, vintage, rusting, and ever so slowly moving brain,  it's tragic that a young person is holding that type of mind bending/altering capability in his/her hands without the intellectual capacity to defend themselves against it.&nbsp;

For some though, this repeat of tech meets human has always presented an opportunity to those blessed with common sense, because for every 10 kids using TikTok, there's 1 one kid reading a book, and I'd bet its going that kid who who will excel in the middle of the empty end zone to the goal post. Who's gonna stop him/her when they're in front of the TV, oH, excuse me, a TikTok feed... someone is Happy in the CCP.",Douglas Hay,3.0,04-03-2022,tiktok-brain-explained-why-some-kids-seem-hooked-on-social-video-feeds,https://www.wsj.com/articles/tiktok-brain-explained-why-some-kids-seem-hooked-on-social-video-feeds-11648866192?mod=wsjhp_columnists_pos1,https://www.wsj.com/?mod=nav_top_section,261,1483,0,27,0,,0.139,0.111,0.75,0.9017
14,14,2022-04-02 19:42:38.237784,"I’m grateful to have had an analog childhood. Even through college, cell phones were a rarity and fast internet was still early. I can’t imagine the level of distraction these kids face. The way their brains are being rewired without them or their parents even realizing is crazy to realize. Even now, too much “digital” taxes me to the point I just have to put it all down, get some fresh air, and do something with my hands. I fear many of these kids will wake up one day and realize their entire life has gone by spent staring at a screen and that they’ve missed what living is all about.",Nic B,15.0,04-03-2022,tiktok-brain-explained-why-some-kids-seem-hooked-on-social-video-feeds,https://www.wsj.com/articles/tiktok-brain-explained-why-some-kids-seem-hooked-on-social-video-feeds-11648866192?mod=wsjhp_columnists_pos1,https://www.wsj.com/?mod=nav_top_section,111,591,0,5,0,,0.046,0.09,0.864,-0.6249
15,15,2022-04-02 19:42:38.237784,I just read Dopamine Nation in January by neuroscientist Anna Lembke. She lays out a plan to reset your brain when you have digital addiction. The first step is to stop consuming the addictive media altogether. Repeated exposure to our desired stimulus results in weaker and weaker pleasure until we feel nothing and enter a state of anhedonia.,Diane Dewight,4.0,04-03-2022,tiktok-brain-explained-why-some-kids-seem-hooked-on-social-video-feeds,https://www.wsj.com/articles/tiktok-brain-explained-why-some-kids-seem-hooked-on-social-video-feeds-11648866192?mod=wsjhp_columnists_pos1,https://www.wsj.com/?mod=nav_top_section,58,344,0,0,0,,0.091,0.125,0.784,-0.296
16,16,2022-04-02 19:42:38.237784,"We are inducing ADHD and other issues in our children and ourselves.  It's very clear that humans are mimetic animals. We tend to copy what we see., both consciously and subconsciously. What we and our children watch is crucially important for shaping behavior.",Stavra Xanthakos,1.0,04-03-2022,tiktok-brain-explained-why-some-kids-seem-hooked-on-social-video-feeds,https://www.wsj.com/articles/tiktok-brain-explained-why-some-kids-seem-hooked-on-social-video-feeds-11648866192?mod=wsjhp_columnists_pos1,https://www.wsj.com/?mod=nav_top_section,43,261,0,1,0,,0.103,0.0,0.897,0.5709
17,17,2022-04-02 19:42:38.237784,"We are not rearing well-read book-minded, not even magazine, but screen minds with short attention spans and insatiable instant gratification.
The virtues of our grandparents’ family values are unrecognizable or gone as poor parenting is conferred on the collective.
⏤A consequence of our failure to educate our young on basic morality and American civics.
You needn’t be a student of history to know collectivism doesn’t work.
It does not take a village.
It takes good parents, two of them:
A strict and providing father, a virtuous, loving mother
⏤From an American culture that taught not entitlement,
But gratitude and virtue as American children growing up where there was a consequence for every behavior in a civilized society governed by fair play and the rule of law, not by men.
⏤Families that embrace with reverence, pride, and conviction our American Providence like no other ever.

There exists no substitute.
<strong>None</strong>.
Not a village or government bureaucracy that does not, never has, cannot, and never will.

It’s easy to lay blame when we need look in the mirror.
Since the 1970s, increasingly more have found it easier to drug our kids than take the time necessary to be good parents to our children.

Not to be their best friends.
Not to cosset and mollycoddle but to show by instruction and by example right from wrong, behavior and consequence. ⏤Discipline as our grandparents did without drugs.
No future with failed individual parenting conferred on the collective.",Carlos Lumpuy,14.0,04-03-2022,tiktok-brain-explained-why-some-kids-seem-hooked-on-social-video-feeds,https://www.wsj.com/articles/tiktok-brain-explained-why-some-kids-seem-hooked-on-social-video-feeds-11648866192?mod=wsjhp_columnists_pos1,https://www.wsj.com/?mod=nav_top_section,243,1499,0,16,0,,0.212,0.106,0.682,0.9865
18,18,2022-04-02 19:42:38.237784,This certainly isn't limited to kids.  Adults watch 30 second news clips and just go with whatever the clip says.  They typically don't question it or think about it deeper.  Later you'll hear these adults repeat that same clip; often word for word.  But the problem is the short clip is often misleading or simply not true.  Folks don't want to think for themselves.  Sad.,Bart Downing,6.0,04-03-2022,tiktok-brain-explained-why-some-kids-seem-hooked-on-social-video-feeds,https://www.wsj.com/articles/tiktok-brain-explained-why-some-kids-seem-hooked-on-social-video-feeds-11648866192?mod=wsjhp_columnists_pos1,https://www.wsj.com/?mod=nav_top_section,65,373,0,5,0,,0.04,0.203,0.757,-0.9267
19,19,2022-04-02 19:42:38.237784,Nothing but evolution.,jennifer raineri,1.0,04-03-2022,tiktok-brain-explained-why-some-kids-seem-hooked-on-social-video-feeds,https://www.wsj.com/articles/tiktok-brain-explained-why-some-kids-seem-hooked-on-social-video-feeds-11648866192?mod=wsjhp_columnists_pos1,https://www.wsj.com/?mod=nav_top_section,3,22,0,0,0,,0.0,0.0,1.0,0.0
20,20,2022-04-02 19:42:38.237784,Just what the world needs....a generation of brain-damaged kids who can't focus.,Deborah Walker,2.0,04-03-2022,tiktok-brain-explained-why-some-kids-seem-hooked-on-social-video-feeds,https://www.wsj.com/articles/tiktok-brain-explained-why-some-kids-seem-hooked-on-social-video-feeds-11648866192?mod=wsjhp_columnists_pos1,https://www.wsj.com/?mod=nav_top_section,12,80,0,2,0,,0.0,0.0,1.0,0.0
21,21,2022-04-02 19:42:38.237784,"Keep banging away on this topic. It's incredibly important. If you want your kids to grow up to be healthy and happy and successful, shut off the glowing screens, sit the child on your lap, and read a fun book, using an exciting reading style. That teaches the child that you think that he AND reading are very important.",Jim McCreary,8.0,04-03-2022,tiktok-brain-explained-why-some-kids-seem-hooked-on-social-video-feeds,https://www.wsj.com/articles/tiktok-brain-explained-why-some-kids-seem-hooked-on-social-video-feeds-11648866192?mod=wsjhp_columnists_pos1,https://www.wsj.com/?mod=nav_top_section,59,321,0,1,0,,0.307,0.0,0.693,0.9647
